Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
H3K4_A_R3_1	0.0007880684166876819	0.01011489875026973	0.0008611881666896316	2.4373250000649955e-05	0.0004549673333454658	0.00012186625000324977	0.0	0.00025998133334026615	0.0	0.7003734631853432	0.0	0.0	0.0	3.249766666753327e-05	0.0	0.0	0.0	8.124416666883317e-06	0.0008530637500227485	0.0	0.0	0.00028435851076085724	0.0	0.0	0.0	0.0	0.00011375025238337249	0.0	0.0	0.0	0.0	0.0	5.6882724318445413e-05	0.0	4.875960838557993e-05	0.0007720558058190252	0.000601414005599327	0.00022757269098448843	0.0002600982748819357	8.128649865397687e-06	3.251806480118658e-05	1.6261162068172646e-05	5.692212938855387e-05	0.0	0.00043934529090190755	9.77654245732417e-05	0.0	0.0	0.0	0.0
H3K4_A_R3_2	0.0003899720000103993	5.687091666818322e-05	0.0007230730833526152	0.0	0.0	0.0	0.0	0.0004630917500123491	8.124416666883317e-06	2.4373250000649955e-05	0.00033310108334221603	8.124416666883317e-06	0.0	0.0	8.124416666883318e-05	0.0	0.0	0.0	0.0	0.0	8.12455264182016e-06	0.0002762392335758714	0.00018687128476526976	0.0003087500829765848	0.0004712604266369393	0.004517697592798465	0.0	0.00013813807908600047	0.0	4.0631256959626426e-05	0.0005038465023504033	0.00039821544219346164	8.939892874076408e-05	0.0006339459526939778	3.251156294055708e-05	1.4425817495640172	0.000487726762461622	0.0002763956864388489	0.0	8.13070068833699e-06	0.0003333971395826486	0.0	9.76074700949013e-05	0.0	0.0	0.0	0.00016386130647930548	0.00042017562332633543	0.0	0.0
H3K4_A_R4_1	0.0010316215554632827	0.010708680276819945	0.001020408277686508	2.2426555553549624e-05	0.00047095766662454217	0.0001681991666516222	0.0	0.000179412444428397	0.0	0.70300523693712	0.0	0.0	0.0	1.1213277776774812e-05	0.0	0.0	0.0	3.363983333032444e-05	0.0009082754999187598	0.0	0.0	0.00023548205475361456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.486199497029743e-05	0.0	0.00011216252259794424	0.0008861209014384546	0.0006954679383110964	0.00026922680417575264	0.00019071308069608928	2.243849440395169e-05	5.6103008714592546e-05	1.1222053579694816e-05	0.00015713200862071093	0.0	0.00031443369705076913	7.871527672355532e-05	0.0	0.0	0.0	0.0
H3K4_A_R4_2	0.00028033194441937033	4.485311110709925e-05	0.0008746356665884353	0.0	0.0	0.0	0.0	0.0005045974999548665	0.0	0.00011213277776774813	0.00024669211108904586	0.0	0.0	0.0	0.00013455933332129775	0.0	0.0	0.0	0.0	0.0	1.121342111946947e-05	0.0003364083674628967	0.00014577939495719915	0.0003588475431727236	0.0008522815521078774	0.004340005203520451	0.0	0.0001682252360957076	3.364600189045669e-05	5.607848745103647e-05	0.00047107208042142555	0.000190678619598958	0.00023555387352641423	0.0004823460774775678	3.365356948267397e-05	1.4441101461846564	0.00014584859367737372	7.853898636013423e-05	0.0	0.0	8.978488215621986e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00023188467633015138	0.0	0.0
H3K4_N_R1_1	0.000979924029162539	0.010461007168462431	0.000979924029162539	0.0	0.0005981354463719395	0.00020362057748831978	0.0	0.00020362057748831978	0.0	0.7266963884836274	0.0	0.0	0.0	0.00010181028874415989	0.0	0.0	0.0	2.5452572186039973e-05	0.0007253983073021394	0.0	0.0	0.0002036269005389495	0.0	0.0	3.818221597108639e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011457875946595604	0.0	0.00014006032016006603	0.000725826723004403	0.0006112830627726576	0.00014010122440828246	0.00029297761943965103	0.0	0.0	0.0	0.0	0.0	0.0004595739009513563	0.0	0.0	0.0	0.0	0.0
H3K4_N_R1_2	0.00036906229669757967	0.0	0.0008781137404183793	0.0	0.0	0.0	0.0	0.0004199674410696596	0.0	3.8178858279059964e-05	0.0003817885827905996	5.0905144372079946e-05	5.0905144372079946e-05	0.0	0.00017816800530227983	0.0	0.0	0.0	0.0	0.0	0.0	0.0003054460651610636	0.00019090877157078211	0.00024182494851992314	0.00022910399717743877	0.004582196587943681	0.0	5.091731359235141e-05	2.5459638771007227e-05	0.0	0.0006238242027749482	0.0004074230960259314	0.00010186247903224534	0.0006748911706152893	0.0	1.4493109872682042	0.00044582613748717613	0.00022931221622613242	0.0	0.0	0.00024218528627511764	0.0	7.651786577389021e-05	0.0	0.0	0.0	6.422144788281794e-05	0.00026288857231262814	0.0	0.0
H3K4_N_R2_1	0.0012044621002932866	0.010135662202468034	0.0008749394502130478	2.2725700005533705e-05	0.0005226911001272752	5.6814250013834276e-05	0.0	0.0003295226500802388	0.0	0.7004287998705544	0.0	0.0	0.0	6.817710001660113e-05	0.0	0.0	0.0	4.545140001106741e-05	0.0009431165502296489	0.0	0.0	0.0002272612609091087	0.0	0.0	2.272697830959917e-05	0.0	0.00011363908839177849	0.0	0.0	0.0	0.0	0.0	0.0001136604002278209	0.0	0.00012504060977985805	0.0007957674267382403	0.0007503547984450375	0.0001932926539467972	0.0003184012979856342	3.411930177805917e-05	3.412572508634377e-05	1.1377554474308628e-05	0.00040968723679728826	0.0	0.000546654887772321	7.983425496278241e-05	0.0	0.0	0.0	0.0
H3K4_N_R2_2	0.0004886025501189748	2.2725700005533705e-05	0.00101129365024625	0.0	0.0	0.0	0.0	0.0006476824501577107	0.0	0.0002954341000719382	0.00047723970011620786	2.2725700005533705e-05	3.4088550008300565e-05	0.0	0.00013635420003320226	0.0	0.0	0.0	0.0	0.0	0.0	0.00034089847657016133	0.00023863443829032744	0.0002613680023973128	0.001295505482374648	0.004352547729151978	0.0	0.0001591114127661451	2.2730922590184083e-05	5.682939270747047e-05	0.0006706170176683714	0.00022733868132425238	0.0005570097172050299	0.0006934633012400033	3.4107350384128345e-05	1.4378791129588198	0.0003297626107192179	0.00020470354150773712	0.0	1.1375751539025426e-05	0.00036409491635886425	0.0	0.00013659516516859713	0.0	0.0	0.0	0.0	0.00022321806195969482	0.0	0.0
H3K4_N_R3_1	0.001097422228960456	0.009489474568069829	0.000793095056223523	0.0	0.0005717662033239351	7.37762842998626e-05	0.0	0.0002213288528995878	0.0	0.7208680738939575	0.0	0.0	0.0	4.611017768741412e-05	0.0	0.0	0.0	6.455424876237977e-05	0.0008484272694484199	0.0	0.0	0.00023055579994470349	0.0	0.0	1.844515292276821e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011069612364314226	0.0	6.457960751282251e-05	0.000802695358750851	0.0008027632032171059	6.45965860150606e-05	0.0003137906080809757	8.307400398422923e-05	0.0	9.234434875210002e-06	0.0	0.0	0.0005638995223493718	0.0	0.0	0.0	0.0	0.0
H3K4_N_R3_2	0.0004795458479491069	4.611017768741412e-05	0.0010144239091231108	0.0	0.0	0.0	0.0	0.0004795458479491069	0.0	0.0	0.00047032381241162406	2.7666106612448476e-05	1.844407107496565e-05	0.0	0.00012910849752475955	0.0	0.0	0.0	0.0	0.0	0.0	0.00019366974752197254	0.0002582311644805247	0.00012911819008761498	0.00016601262304648105	0.004648464913635857	0.0	4.6118318020668205e-05	5.534374275342869e-05	1.844859152383152e-05	0.0008209969319621393	0.00022140345992721917	6.457991732478984e-05	0.0007196490769670223	0.0	1.4691103054480807	0.0001753439301976117	0.00013844554267653075	0.0	0.0	6.463887139791808e-05	0.0	9.238308827795336e-06	0.0	0.0	0.0	0.0	0.0002952832876422134	0.0	0.0
H3K4_N_R4_1	0.0012670380360238758	0.009830993918064771	0.0009159311103787055	0.0	0.0002900448516199234	0.00012212414805049408	0.0	0.0003358414071388587	0.0	0.7052669549916032	0.0	0.0	0.0	6.106207402524704e-05	0.0	1.526551850631176e-05	0.0	7.632759253155879e-05	0.0007022138512903408	0.0	0.0	0.0002900506077247194	0.0	0.0	3.0532868785912384e-05	0.0	3.053377776264659e-05	0.0	0.00012214057464086855	0.00015267977432707917	4.58051981265674e-05	0.0	4.580866727470038e-05	0.0	9.162662455914231e-05	0.0009163229183052302	0.0007483918738693937	1.527468232097576e-05	0.00021386773380555329	3.055641707675925e-05	0.00036673942369344495	1.5284240251749777e-05	0.0001834515959142272	0.0	0.0005048593477156032	0.00047493841887178535	7.699001085405174e-05	0.0	0.0	0.0
H3K4_N_R4_2	0.0004274345181767292	1.526551850631176e-05	0.0007938069623282115	0.0	0.0	0.0	0.0	0.0005190276292145997	3.053103701262352e-05	7.632759253155879e-05	0.00039690348116410573	0.0	0.0	0.0	4.5796555518935275e-05	0.0	0.0	0.0	0.0	0.0	1.526574455463259e-05	0.00012212798860545865	0.00016792957339018512	7.633339557049519e-05	0.0008396852981638525	0.004656540446939332	0.0	1.5268224534510004e-05	1.526865814756975e-05	1.5269161729128735e-05	0.00047336136039779456	0.00021378576101317349	0.00021379722036125317	0.0006414295693533504	0.0	1.4468119685156755	0.0003207945929307565	0.0001986083967963549	0.0	0.0	0.0001986940603620328	0.0	3.058165232361688e-05	0.0	0.0	0.0	0.0	0.00039470208754776486	0.0	0.0
IgG_A_R1_1	0.00028953680598408575	0.0026276009385172295	0.0009752818727884994	8.707873864183031e-06	0.00012191023409856242	5.442421165114394e-05	0.0	0.0005224724318509818	1.7415747728366063e-05	0.16482481346972244	2.830059005859485e-05	6.530905398137273e-06	6.530905398137273e-06	2.176968466045758e-06	7.401692784555576e-05	2.176968466045758e-06	0.0	4.353936932091516e-06	0.00020898897274039272	0.0	1.5238999543134793e-05	0.00016110053084584245	0.0	7.837614895352274e-05	0.00030262534453296753	0.0028129584460938857	0.0	2.395087179758064e-05	0.0	1.9597673268418727e-05	0.00011541389098073543	0.00025479495245537073	0.00011324887232435383	6.534001462570887e-05	2.3959603237682966e-05	1.07661953151543	0.00036816473842744943	0.00020262019724226506	0.0	0.0	0.00013078412691361428	2.1802052580402643e-06	0.00016791662420593154	0.0	2.4008201550859977e-05	1.967482670631246e-05	8.791397371512849e-06	0.0002411842806364389	0.0	0.0
IgG_A_R1_2	3.265452699068636e-05	0.00013279507642879123	0.0009491582511959503	0.0	0.0	1.959271619441182e-05	0.0	0.0006095511704928121	1.7415747728366063e-05	0.0001393259818269285	3.700846392277788e-05	6.530905398137273e-06	6.530905398137273e-06	0.0	8.490177017578455e-05	0.0	0.0	0.0	3.0477558524640606e-05	0.0	1.5239026083421826e-05	0.00011973733460382629	0.0	0.00011974237623694692	0.0005638905276428172	0.003818877810345166	0.0	4.790254566756531e-05	0.0	3.0485940004236237e-05	0.0001350158162318018	0.0003571581872558162	0.000222148419580606	8.930085964928024e-05	6.534671244828297e-06	1.4155568371283918	0.0003376806558830201	0.00023313335212489828	0.0	0.0	0.00023978571179287714	2.1803493399319425e-06	8.287393367690686e-05	0.0	0.0	0.0	2.857606857131e-05	0.0003133888392314127	0.0	0.0
IgG_N_R1_1	0.0011998583947741626	0.009706349902880567	0.0008313461272749682	3.728993183027562e-05	0.000622961214105781	0.00011406332089260777	0.0	7.896691446411308e-05	0.0	0.6943451112559373	0.0	0.0	0.0	5.045108424096113e-05	0.0	0.0	0.0	4.60640334373993e-05	0.001030956938837032	0.0	0.0	0.0002654206665305198	0.0	0.0	1.7549001968515422e-05	0.0	4.606741659302278e-05	0.0	2.851908695835974e-05	3.071358450434724e-05	6.58164541003618e-06	0.0	0.0	0.0	0.00011190538825102696	0.0008952905871868645	0.0008163468631487749	0.00010534279566216802	0.00042360126259514155	0.0001580436687388021	0.00010098494347422673	6.586886299803447e-06	0.00018226552890228412	0.0	0.0006064058872344311	0.0001275940923935222	1.1052560540068782e-05	0.0	0.0	0.0
