Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
H3K4_A_R3_1	32.97510873719267	33.10412349893278	33.0298606435058	33.0785798454671	33.134936974025265	33.20483848009713	33.18135647860483	33.2060948398905	33.23075471931115	33.013716777635366	33.246500326276575	33.23789348174801	33.23087236086449	33.224884503292664	33.222486500469266	33.2149694651924	33.234648914707925	33.224622734587655	33.21900145069584	33.21659272364244	33.21195961389581	33.204387960553134	33.19933940586826	33.209729388405805	33.189051125195306	33.2603922132591	33.24713209207433	33.24125631194383	33.24100803279127	33.2278401382765	33.233560067118184	33.22104038113109	33.240361608354156	33.24501648427107	33.23786424138542	33.22685096315993	33.23026809410926	33.21585424164205	33.21888911701675	33.21646724649952	33.21116946748823	33.218120235682775	33.207930358539485	33.216178187208094	33.21918204320944	33.206815097393104	33.209794951881875	33.25050979019693	33.29862271217627	33.75746308449549
H3K4_A_R3_2	32.51251517641033	32.88951719516539	32.81847307113349	32.89451663620552	32.93662175055831	32.99731130554826	32.98887474879304	33.0174538468138	33.05331632188809	33.04526859971454	33.072490920151935	33.058189347004884	33.07587945185536	33.0636151574317	33.05772349295321	33.06054315300162	33.06810633496515	33.07896575525877	33.07526784576867	33.052091809808054	33.051251627957235	33.043502804478194	33.05852394272086	33.040583979656944	33.01891639352521	33.11989075622195	33.15371424494725	33.1207195986325	33.137180168098034	33.12532475547906	33.11814656000832	33.127313459023675	33.1154468507927	33.123601092597724	33.12770289958438	32.549905406674085	33.108585698062996	33.11337824221285	33.09382510532733	33.106766263413725	33.09569701388379	33.09258267517123	33.08564852151932	33.07939428764918	33.08784998293352	33.08357264382571	33.09104101415729	33.10270033427492	33.17478444401684	33.719153193088985
H3K4_A_R4_1	33.00655517005553	33.11529929527913	33.03495324455632	33.08036500116226	33.139770031371384	33.200672034163716	33.18069670113217	33.20526095596109	33.2307023133777	33.016874076796825	33.247314111607324	33.237297963366	33.2301999585333	33.22785481361906	33.2209407065419	33.21572115000237	33.2332710510508	33.226818931018045	33.21770051779553	33.21340829932814	33.21120373700108	33.203129175251014	33.19814142647402	33.20949321240583	33.189220005763865	33.261917011755756	33.24976058011606	33.24307248983065	33.241893265056724	33.22578931844919	33.233366327595114	33.222021021748496	33.23997813874985	33.24594038742086	33.23679549878337	33.23007893654724	33.231428061525584	33.21872064095723	33.222320969217336	33.21809767790753	33.21384357448875	33.21770211619875	33.20878893198047	33.22097039815265	33.21884675152933	33.2098427831023	33.21238227099851	33.253621729904346	33.30285857682345	33.757742293629384
H3K4_A_R4_2	32.59310793822695	32.92648945127713	32.85340467071145	32.919443027522206	32.962757901183885	33.01467761994591	33.01082070092181	33.03745089004832	33.07360698291175	33.067147910646774	33.09058769798023	33.07644977309372	33.09407906414881	33.08068166412667	33.07267269260739	33.07579312354711	33.08615486500952	33.09625533709973	33.093689290613284	33.0686704495033	33.069575577617336	33.05970833618813	33.07602709433407	33.05774866228364	33.04006048507605	33.14007338758153	33.17123274305735	33.13774607566973	33.15692472851041	33.14346907131221	33.13797106787442	33.149102268234344	33.13722807829093	33.145744232515035	33.148846933357746	32.56516686424281	33.12807604500798	33.1334427867607	33.1128009726996	33.12419331888261	33.11500163969641	33.111170177659105	33.105439571511724	33.10026432509516	33.10482467703072	33.102099858193235	33.11269689808174	33.11869585275416	33.190632631977124	33.724229105459976
H3K4_N_R1_1	32.98958022599848	33.09423636683876	33.05201182221073	33.08538370770673	33.13202936412348	33.19212543231194	33.175534682183915	33.201640621897965	33.224943724362895	33.0012306318652	33.2417449672629	33.23134810057635	33.22998027934707	33.22712679147929	33.2233707554018	33.21950349158385	33.23734956257209	33.22779924843645	33.22347841978215	33.21841106718563	33.2116159950153	33.210231284524305	33.20377652986266	33.2137396739838	33.197779169590255	33.26849105986917	33.2499699301884	33.24705213588171	33.25035700988706	33.23463957450855	33.23968700740066	33.233233005386595	33.248203182259545	33.24943213220749	33.244112277955054	33.22247047476963	33.221025182824576	33.2211671043344	33.22458454181294	33.2252813599555	33.22066721803036	33.218231101187556	33.20139277826235	33.20199431315319	33.19464856830602	33.19381445961414	33.2111115707055	33.239440793049866	33.29329289831495	33.75793679582238
H3K4_N_R1_2	32.582930843325165	32.91615642743624	32.842350585765494	32.916463130931085	32.95271472044422	32.992210494808184	32.992530179114844	33.029234569887166	33.06528253882281	33.05734769944381	33.08496323121422	33.06704843828108	33.08892797838364	33.07795104757697	33.06649484483603	33.078624268111284	33.08644355281256	33.09313757929749	33.09245723204295	33.06645004830898	33.064535120346186	33.06472567570715	33.08166899066278	33.058447180912935	33.041971088602914	33.14083890345999	33.16945316648787	33.1340729242857	33.15875905137895	33.139198267029776	33.13363218331978	33.1465527613546	33.132306882109205	33.14065674296502	33.14804241892612	32.56248697705057	33.125637881668574	33.12951706847263	33.108410615982585	33.120837769248475	33.1162903638426	33.10495611247497	33.09791659705667	33.09592254214249	33.09867808392625	33.09809060621617	33.10952004614696	33.11362385850496	33.190226455741445	33.7259253883856
H3K4_N_R2_1	33.07418225261456	33.112944797343005	33.02045324363348	33.08065430471914	33.13400993044913	33.19264360000541	33.174740520798046	33.205080693847435	33.23053870476463	33.01666532395656	33.246177167966444	33.236734866871146	33.234523201746605	33.22805228592703	33.22267583981972	33.21781344904654	33.23506021003774	33.22714439421181	33.22286491764377	33.22077574404226	33.21105637955896	33.20761997917378	33.2037911288367	33.2149382374448	33.19925582782223	33.26319453361773	33.247686279750575	33.24191061458101	33.24661938212957	33.23016250849944	33.23551902743345	33.22399246143972	33.244650033376374	33.248771467701815	33.23611736629919	33.22855463625471	33.23268036170285	33.21816941850975	33.22204692461872	33.21782069328829	33.21651612292632	33.2149250759594	33.20586658466853	33.217833092661984	33.216825308572446	33.20496190423402	33.214708691192996	33.2534533743085	33.301639810850276	33.75818245473731
H3K4_N_R2_2	32.67940707285143	32.954962775871536	32.84676935425719	32.934880529290645	32.970454203794304	33.01403686949392	33.00731960708628	33.04159768943263	33.075132868645795	33.06755384769395	33.09593915602886	33.08005071012699	33.097011127298124	33.087666092198845	33.077109095518274	33.08186785709943	33.09229668083197	33.10210259312736	33.09750404773124	33.07546420935188	33.07127307585058	33.071109604087326	33.08177854474129	33.063544356934145	33.04588703146737	33.1392587986241	33.170953745417336	33.139473882202545	33.16004467535526	33.147515009779205	33.141433356354064	33.15041124999105	33.14328927197011	33.15061181652371	33.1516030795754	32.57221498897617	33.1316217895762	33.13656910495878	33.117021562152814	33.12795604591617	33.12192457842075	33.11461515788467	33.10705327348037	33.10257825379961	33.107690576186044	33.105135948214986	33.11555983898534	33.12413297405407	33.197288510897856	33.72686205655925
H3K4_N_R3_1	33.11868234080715	33.13629015769958	33.04844547374657	33.10210056758862	33.15571508447431	33.213423631816504	33.196788001910434	33.22515129440952	33.25040325655897	33.02794599539101	33.264205877147916	33.25527230688205	33.25206396071856	33.251840971899256	33.245218997061215	33.23936484890202	33.2602044359282	33.251364192661974	33.24409353984422	33.24015591511043	33.23293872794287	33.23031454635564	33.22652207518436	33.23518576466271	33.2176886803111	33.28320351408423	33.267774872869126	33.26338735580948	33.26577945158365	33.250573267407006	33.255341197913374	33.24628436612543	33.263620420040134	33.265027278295065	33.258547134118466	33.244989174223	33.247731524981575	33.23728448502587	33.2404646648241	33.23903344688627	33.23408697424773	33.23413752640702	33.22375495305898	33.23040473675895	33.2316832030972	33.22316050349114	33.23169877660552	33.267525925900536	33.31818322293104	33.764215360686
H3K4_N_R3_2	32.73931288273177	32.98442647192679	32.87745879064255	32.953335485756426	32.98941430206759	33.026060273564305	33.01869666262834	33.0577180460388	33.08506396357738	33.07707159425847	33.103712394959864	33.086822605754385	33.10727136291449	33.094827148160206	33.08373137944222	33.09335752457695	33.099847255425395	33.10933783663773	33.10840825545555	33.082167137774356	33.07954894954986	33.081256355941385	33.09193379912087	33.071759924277714	33.05438121607751	33.148975276346164	33.17820815276271	33.14946255095728	33.16925924429595	33.154433159646	33.15104636981447	33.1594441629238	33.1469819544337	33.15691025496244	33.15895613135303	32.5699137733036	33.13865413566655	33.143380757084834	33.12347491462328	33.13764360244495	33.1297351089816	33.12236528150122	33.11589680143881	33.114948246540656	33.114668139484124	33.11507593615802	33.12578560294392	33.13286290577996	33.20631845655288	33.72836806376078
H3K4_N_R4_1	33.08303205560435	33.12602280882182	33.02732634671259	33.079817442717285	33.13259888888397	33.188586093936976	33.17202789132355	33.200142702067	33.22909711632829	33.01405816864765	33.24693853842736	33.2375407799245	33.23196428601415	33.22513296648257	33.22167990619644	33.21591992075364	33.234487981533604	33.22723350182904	33.21973507913874	33.21755302592344	33.20999429980579	33.20412372581913	33.202119711521874	33.21152346251626	33.194609483081585	33.26185905646614	33.24690116506209	33.242378769088475	33.241879865584295	33.22840802631467	33.23642917943805	33.226790353320496	33.24549826774525	33.24749576022334	33.23748109246424	33.228865699131475	33.231683185253566	33.219775336917486	33.221566972222554	33.22232268493126	33.21309027474284	33.21542815665796	33.2118148942822	33.21731008203122	33.21673091639315	33.20985169358444	33.21189421757285	33.25234335091488	33.30154981895314	33.756745294416426
H3K4_N_R4_2	32.681108661334626	32.939780429941116	32.844437802247725	32.91538246764359	32.95880126599998	32.99928633700983	32.991361090422096	33.02865933178857	33.06334320045565	33.05823322079084	33.082722165578666	33.069608169250635	33.089140094869094	33.074687617878425	33.067155916357784	33.07554187629404	33.081308578564986	33.09096676681356	33.09164119742117	33.06472930953602	33.06051860176771	33.061334660457476	33.07469766951918	33.05359199769534	33.03606173549516	33.132209870430614	33.163775977271854	33.13326381201762	33.154818696899426	33.13890478578282	33.1357579004011	33.14607919968384	33.1337489449489	33.14197432632332	33.14361918795788	32.56415051023564	33.123943573758694	33.1258905294961	33.10998190009574	33.12298167702523	33.11729858000997	33.108394190656334	33.10058320740064	33.09869774981336	33.10195595074967	33.10086503909755	33.110473978794616	33.11918913666181	33.19436042760806	33.72614578799097
IgG_A_R1_1	32.76236007589609	32.97717331007054	32.93557557892449	32.95704292620438	33.01023654112104	33.03528234562605	33.05416728583278	33.06761568268926	33.09689220771118	33.03212935511794	33.10114905184969	33.08166030766921	33.09507735617978	33.08101831966857	33.068633154210914	33.0750095819267	33.08261860918797	33.0815655224622	33.0932230144404	33.071049066735796	33.06547658207701	33.06922609547327	33.081875620492674	33.070806776427965	33.046546238180824	33.12889221625006	33.14263506689812	33.104257208673516	33.111007252560555	33.09539130445575	33.08557652570305	33.092146551000795	33.074203753712275	33.079325783396285	33.08248855765584	32.659900859583914	33.073889922315935	33.06758316066679	33.056859089196806	33.0609315436076	33.05873887874452	33.05937494692563	33.057297186539515	33.05698161291429	33.06228019945839	33.060183152524594	33.06936350986342	33.085887638284525	33.15376429333845	33.7070246115164
