Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
IgG_N_R1 - polya	0.004491053661558422	0.009730256924922303	0.014934963376675558	0.019147886494623307	0.023587194938765786	0.02706921686071339	0.03022998722453703	0.033257082443369494	0.036241056647688674	0.03985028556245046	0.04324822150609716	0.04659225618160225	0.04978967940776219	0.05298279053247079	0.05616080930209975	0.059386261187693315	0.06262680542836653	0.0658457891617831	0.0691057378589873	0.0721242088749171	0.0753065397459974	0.07859667315336089	0.08160436391566236	0.08464655148957448	0.0878030097519468	0.09074601899247836	0.09369334033446125	0.09672474765474505	0.09985748935913505	0.10270347631701172	0.105609832695207	0.10860674320388017	0.11151741168352677	0.11449060563421763	0.1174206785703952	0.12038309226745775	0.12355033078345838	0.12699354379234404	0.13014137785181368
nH3K27_A_R1 - illumina_universal_adapter	0.0295595544336494	0.02986725277959301	0.03001084534103336	0.03014760016145274	0.03037324561514472	0.030510000435564105	0.03068094396108833	0.0310638574582626	0.031234800983786826	0.03241089243939351	0.032533971777770954	0.03272542852635809	0.03319723265680496	0.033429715851517904	0.03357330841295826	0.033826304830734115	0.03436648637139067	0.03446221474568424	0.0346263205301875	0.03474939986856494	0.03494085661715208	0.03513231336573921	0.03536479656045216	0.03567249490639577	0.0359528422882555	0.0365955899442266	0.037764843658812317	0.03921444475525776	0.041176876428275895	0.04374786705216027	0.04654450312973663	0.05010012846064056	0.05503013973675928	0.061833692052623526	0.07189884683549004	0.08657947680751069	0.10953377341490393	0.13692576394490613	0.16654685804774425
nH3K27_A_R1 - polya	0.005347113478397832	0.00899162944257436	0.01149424265624905	0.01496097735388038	0.019405509017510293	0.02426030514239835	0.02941596187220905	0.03466050923529235	0.03933068635261423	0.04450001856446687	0.0492727617971033	0.05450363367814466	0.06024049839473773	0.06523888708106614	0.07019624932126874	0.07452453938754217	0.07893488234606724	0.08337941400969714	0.087837621155369	0.09267190405719415	0.09821731202520008	0.1029490288117107	0.10757817948290678	0.11254237946413034	0.1183476215909331	0.1273050623284026	0.1315171107973196	0.13592745375584464	0.14033779671436972	0.14483703030616737	0.1492542110057134	0.15337736884135778	0.15754839086414893	0.16217070379432402	0.16666309964510073	0.1706289894372628	0.17488890209332655	0.17905308637509673	0.18353864448485246
nH3K27_A_R1 - polyg	0.7479326260966626	0.7526096409550054	0.7536831662952975	0.7552421712480785	0.756254156919182	0.7573140067774321	0.7581960753691371	0.7590507929967583	0.7601379938190924	0.7612251946414265	0.7624286370611171	0.7635637020705979	0.7648970615696868	0.76576545467935	0.7665176061916565	0.7673449728551938	0.7681996904828149	0.7689586797361425	0.7697518576945749	0.7704493072787137	0.7711672700859156	0.7718783951520963	0.7727262750386965	0.7735194529971289	0.774387846106792	0.7752083750293083	0.7760083907287616	0.7768220819102569	0.7777383392070668	0.7787161361730655	0.7796665821749801	0.7805007865795384	0.7814922590275789	0.7823674898782629	0.783461528441618	0.7843709479974068	0.7854786620428038	0.7866957799445363	0.7875915240182833
nH3K27_A_R2 - illumina_universal_adapter	0.03269564485706848	0.03295859395856448	0.03311774736210153	0.03322846277325774	0.03340145560318932	0.03352601044074006	0.0337059229838689	0.03399655093815396	0.034231821186860904	0.03542201185679017	0.03568496095828617	0.035830274935428695	0.03627313658005354	0.03642537027039333	0.036529165968352276	0.03676443621705922	0.037394130118010176	0.037491006102771854	0.03771935663828154	0.03788542975501586	0.03805150287175017	0.03831445197324618	0.038494364516375015	0.03881959103664639	0.03929013153406028	0.0399059860086167	0.04098546126738976	0.042500878457590395	0.044694427541122815	0.04719244400533482	0.0498634532994784	0.05369005469756494	0.05895595644068221	0.06620089615821675	0.07641439283737719	0.09259268229257848	0.11496411505933031	0.14316194633817772	0.17395467006599885
nH3K27_A_R2 - polya	0.005383536867470747	0.009507685933039595	0.012413965475890128	0.015707748957787395	0.02034395679995372	0.026045800474498573	0.03160924988509816	0.03758788208753354	0.04344195945241818	0.049012328576215035	0.054119076915795254	0.05993163600149632	0.06602790332828518	0.07213801008146856	0.0774454301037694	0.08225463077586731	0.08704307230837342	0.09192147011244396	0.0967029919317528	0.10176130227895218	0.10787140903213556	0.11342101901634062	0.11865232219347158	0.12390438451019432	0.13001449126337772	0.13919003096294869	0.1440338302010329	0.14877383374115816	0.1534861584284944	0.15796321286712364	0.1627654938260243	0.16741554109458515	0.17194795323879253	0.1768540298956521	0.18141412089264855	0.18575278106733253	0.19061041973181128	0.1948729630613254	0.19897635298730246
nH3K27_A_R2 - polyg	0.6664168188888242	0.6711706618553439	0.6723193342460896	0.6738831894286711	0.6748865478422743	0.6760490596594145	0.6771285349181876	0.6782495284561442	0.6791214123189994	0.6799725370422627	0.6810243334482468	0.6822837212501486	0.683425473927697	0.6842835183641577	0.6849339714047004	0.6857297384223857	0.6865324251532682	0.6872866738917699	0.6880270832038771	0.6886844559576171	0.6893556681377515	0.6901099168762532	0.691050997871081	0.6919228817339362	0.692836283875975	0.6937496860180137	0.6947461247184196	0.6956180085812748	0.6965936881420889	0.697437893152155	0.6984758501317444	0.6994169311265722	0.7005517640909233	0.7014651662329621	0.7024200866541844	0.7035895181845219	0.7047451102884649	0.7059145418188023	0.7069317396588
nH3K27_A_R3 - illumina_universal_adapter	0.03965112541279887	0.04000453594738301	0.040296483780300346	0.04043477485905066	0.040642211477176136	0.04084964809530161	0.04102635336259368	0.041341349708636066	0.0416332975415534	0.042916331438847995	0.04312376805697347	0.04336961886364069	0.043876686152391854	0.04421473101155929	0.04437607060343466	0.04459887289697683	0.04538252234322862	0.0455899589613541	0.045835809768021325	0.04598946652218834	0.04613544043864701	0.04641970543385599	0.04668092191593992	0.04704201528823241	0.04738006014739985	0.048010052839484625	0.0491547956580289	0.050798922927615994	0.05273499803012041	0.05553923379366848	0.058381883745758305	0.062346228003267355	0.06783945696473824	0.0754301006205889	0.08626290178936363	0.10298075664273514	0.12836485243112644	0.15926522569411367	0.19247045026960613
nH3K27_A_R3 - polya	0.0052857923433454026	0.009273185113979508	0.012407782898986664	0.015619209061077331	0.02034415425171312	0.02552238686714161	0.030646839618611643	0.03653957614091677	0.04190987969905403	0.04704201528823241	0.05245841587261978	0.05782103659304869	0.06362157906285361	0.06930687896703325	0.07429304063975296	0.07904871718122217	0.08357390859144083	0.08829885378207662	0.09283941086771198	0.09791776659293192	0.10333416717731927	0.10840484006483085	0.11393648321484348	0.11885349934818805	0.12462331046715956	0.1342345404403065	0.1388519259030254	0.14296992691470145	0.14697268536075225	0.15117519758722017	0.1556773404843138	0.16022558040765753	0.16429748439308348	0.16859987350975997	0.1727562887099778	0.1771816032299879	0.18205252233708236	0.18617820618646677	0.1906649834081437
nH3K27_A_R3 - polyg	0.7318056573958376	0.7369301101473077	0.7380133902641851	0.7394193495648134	0.7403720214406488	0.741293961965651	0.7423695592448201	0.7431762572041969	0.7440905148914907	0.7451584293329514	0.7462724408006624	0.7474325492946233	0.7485081465737924	0.7492764303446275	0.7499986170892124	0.7508283635617143	0.7515889644948411	0.7524033452919263	0.7530717521725528	0.7536172336498458	0.7542011293156804	0.7552536780817245	0.7560219618525595	0.7569208538644366	0.7577890145254803	0.7587263207258991	0.7596866754394429	0.7605702017759033	0.7614921423009055	0.7622450603963238	0.7630056613294506	0.7638354078019525	0.7647189341384127	0.7655947776371648	0.7665551323507086	0.767592315441336	0.7685526701548798	0.7693747337896734	0.7704119168803008
nH3K27_N_R1 - illumina_universal_adapter	0.0345643453006468	0.03479800094246672	0.03502331173993593	0.03509841533909233	0.035290346759158694	0.03538214004701652	0.035615795688836445	0.036041382750722724	0.0362416590151398	0.03778545522002142	0.03786055881917782	0.03802745570619205	0.03853649121158545	0.03882856076386035	0.03887028498561391	0.039028837028277426	0.03979656270854288	0.03992173537380355	0.04001352866166137	0.0401053219495192	0.04021380492607845	0.040313943058286984	0.04053925385575619	0.04078959918627754	0.04109835842725386	0.04158235939959513	0.04248360258947196	0.0436769153316237	0.04475340025286547	0.046197058325538554	0.047782578752173725	0.04986878983985159	0.052714381763444194	0.0562943199898994	0.0617601930396154	0.06917875966739787	0.08056947220611899	0.09288646246776908	0.1056624191687083
nH3K27_N_R1 - polya	0.0035298691603509406	0.0061251157534222	0.008878914389156976	0.011282229562161872	0.014227959617963012	0.01727382780597269	0.020444868659243037	0.02370770280037121	0.026895433342342984	0.030183302016523292	0.033504550068106445	0.03641690074650474	0.03966304519893149	0.04283408605220184	0.04581319548540583	0.04876727038555768	0.05164624168655313	0.05442507485534004	0.057479287887700424	0.06050012154265797	0.06377130052813686	0.06668365120653515	0.06968779517279126	0.07265855976164454	0.07512863368945513	0.07810774312265911	0.0806529206496261	0.08325651208704808	0.08577665508096294	0.08833017745228064	0.09115907968717181	0.0937042572141388	0.09630784865156078	0.09876957773502065	0.10138151401679334	0.10408524358642383	0.10660538658033869	0.10943428881522987	0.11195443180914473
nH3K27_N_R2 - illumina_universal_adapter	0.04159708363740112	0.04187200469687357	0.04201710192270625	0.04210874227586373	0.042299659678275155	0.04243712020801138	0.04266622109090509	0.0431091494644996	0.043269520082525194	0.044674672164273274	0.04475103912523785	0.04487322626278115	0.04550707203878709	0.045751446313873706	0.04584308666703119	0.045988183892863875	0.046507479227422946	0.04660675627667689	0.04679767367908831	0.04685876724785997	0.046965680993210364	0.04708786813075368	0.04725587544487573	0.04750788641605881	0.04787444782868874	0.04834792298666908	0.04914977607679706	0.05023418692249395	0.051433148209637694	0.05292994064454326	0.05459474039357088	0.057046119840533566	0.05994806435718721	0.06395732980782712	0.06948629778166197	0.07747428189855596	0.08915079023003866	0.10258373866370649	0.117131644727457
nH3K27_N_R2 - polya	0.00571988537624627	0.009522960032281843	0.013119843893713075	0.01719020291312464	0.021336928893500775	0.02631605474839072	0.03127990721108775	0.036251396369881235	0.04131452588183221	0.04598054719676742	0.05030291718736206	0.054686380746728366	0.059489862591399795	0.0641024270336598	0.06829497319061469	0.07252570282805185	0.07658842515136695	0.08044495668007773	0.08417166437514872	0.08845585088526109	0.09332806299480063	0.09754351924004488	0.10180479566186787	0.10634099314316331	0.11134302908634262	0.11974339479244529	0.12351592266409503	0.126891342338729	0.13025912531726655	0.13391710274746943	0.13740707286355025	0.14129415117664687	0.1449750386951391	0.14873229317459594	0.15229863025164136	0.15581151045601155	0.15971386216130107	0.1636849441314587	0.1674116518265297
nH3K27_N_R2 - polyg	0.8295666602620242	0.8338432100760401	0.8348588906568689	0.8358363877572154	0.836714607808308	0.8374782774179537	0.8381655800666348	0.839005616637245	0.8398991100805305	0.8406627796901762	0.8415486364373652	0.8424650399689401	0.8434272636770936	0.8440611094530995	0.8445422213071764	0.8451913404753751	0.8457029991138378	0.846291024713265	0.846825593440017	0.8473830722550583	0.8477878171481705	0.8484369363163694	0.8490020518275072	0.8496282609074167	0.8503613837326766	0.8512090569993832	0.8518505394714856	0.8525378421201668	0.8531640512000762	0.8538589905448538	0.8544699262325703	0.8551037720085763	0.8557070710001964	0.8565318341786138	0.857303140484356	0.8581049935744839	0.8589144833607083	0.8597468832352222	0.8605640097175431
nH3K27_N_R3 - illumina_universal_adapter	0.04862570822728518	0.048940013909336035	0.04902513836489148	0.04914300299566055	0.049332896011899614	0.04944421260762596	0.04966684579907865	0.050046631831556776	0.050374033583693086	0.05203723448454556	0.0521485510802719	0.05235154016659642	0.05298669956574086	0.05330100524779172	0.05335993756317626	0.053562926649500776	0.054171893908474315	0.054283210504200666	0.054492747625567904	0.05460406422129425	0.054728476887106046	0.054970754183686917	0.05516064719992598	0.05547495288197684	0.05582199873924133	0.05630655333240307	0.057203634133256576	0.05870313415804088	0.060137153832397934	0.061806902768293134	0.06357487222982922	0.0662399224922188	0.06962525660930828	0.07414994882383212	0.08018723713322573	0.08933484208791431	0.10248329645370863	0.11708541459898819	0.1322506637579422
nH3K27_N_R3 - polya	0.004596720599993832	0.008152303628194189	0.011406677044429138	0.014654502425621361	0.01839343043501805	0.02270203749313193	0.02681420349996402	0.031293059469188776	0.03545106172131995	0.039779312884562004	0.04385873871618046	0.04776136760164531	0.05191282181873376	0.05626071708710399	0.06004548134179977	0.06394156219222188	0.06758881771102042	0.07147180249135708	0.07511250997511289	0.07864190086314234	0.08262965420416263	0.08639477435373022	0.08992416524175967	0.09334223953406277	0.09685853435200678	0.10021767632892535	0.10357027027080119	0.10670023102122435	0.1099807965776302	0.11319588178360879	0.11652228358531373	0.11980284914171958	0.12328640378444995	0.12644910471008672	0.12969693009127894	0.13276795852631756	0.13598304373229617	0.13930289749895838	0.14236082986391152
nH3K4_A_R1 - illumina_universal_adapter	0.036105792408222113	0.036467969789665156	0.03667210613193306	0.03681039204121131	0.037027698470077135	0.0371264741195616	0.037389875851520184	0.037811318622653904	0.038015454964921806	0.03964854570306499	0.0398131717855391	0.04003706325770389	0.040629717154610695	0.040899703929868234	0.04105774496904338	0.041301391571105066	0.04214427711337252	0.04228914806594974	0.04251962458141349	0.04262498527419692	0.04281595152986689	0.04300691778553686	0.043243979344299584	0.04350079603295919	0.04386297341440224	0.0444819674845049	0.045647520148421605	0.0476691284412037	0.049559035868006494	0.05217329805769538	0.05532094875460039	0.05964732220202004	0.06525777909273776	0.07267253784737174	0.08436757474633261	0.10013875344735249	0.12389758967001624	0.1528783652287588	0.1846709542761592
nH3K4_A_R1 - polya	0.00393127084948178	0.007454269014427764	0.010068531204116653	0.013156916511330982	0.017272568573183766	0.02221135104740711	0.027215983954620097	0.032404998074204085	0.03755450193399429	0.042611815187598996	0.047939115216461235	0.05318080968243694	0.058791266573154664	0.06424368242469723	0.06922856020201333	0.07367346442881433	0.07778911649066712	0.08208256472159194	0.08693574163292875	0.09205232027622413	0.0977088724700346	0.10248302886178383	0.10729669551332684	0.11180086512981853	0.11635771509270193	0.12069067358342055	0.12462852947620129	0.12869150119166237	0.13260301691124723	0.13684378479578035	0.14093968172773624	0.14510142909268178	0.14869686273391639	0.15272032418958367	0.1568293912081375	0.1609187030967944	0.16516605602462647	0.1689985512246238	0.17304835285348694
nH3K4_A_R2 - illumina_universal_adapter	0.03652302040748039	0.0367919015393146	0.036941279945889166	0.03698609346786153	0.03719522323706592	0.03728485028101066	0.037404353006270305	0.03785248822599399	0.03806161799519838	0.03951805745930036	0.03965249802521747	0.0398466899537644	0.04041432789874773	0.04069067795091067	0.040787773915184136	0.040899807720115054	0.041534665948056944	0.04166910651397405	0.04187076736284971	0.04205002145073918	0.04219193093698502	0.04233384042323085	0.042557908033092694	0.042871602686899275	0.043259986543993136	0.043685715002730635	0.04465667464546529	0.0462550235958131	0.04845835509278789	0.05066168658976268	0.053074147855941854	0.0565696025697866	0.06098373448406491	0.06769082493926273	0.07787096334731913	0.09218141469716216	0.11395331745540457	0.14105802932835884	0.1701569429290835
nH3K4_A_R2 - polya	0.004862267134001991	0.009380963932882489	0.012263967179771535	0.01601336518479304	0.02071878499189174	0.02597690490331632	0.03224332905911919	0.03886079247037229	0.044940493617956954	0.05081853391666597	0.05693557966589428	0.06336632006892917	0.07045432546089214	0.07708672671280269	0.08262866559671893	0.08803616391471808	0.09310009189759573	0.09840302533099267	0.10345948439354159	0.10876988674726727	0.11539481907884909	0.1210861363693399	0.12683720502246054	0.13253599123328008	0.13756257461451407	0.14225305658095533	0.1469734142287115	0.15166389619515272	0.15678010662033148	0.1613884304631567	0.16626563543781617	0.17123993637674909	0.1758706669805605	0.18124828961724473	0.1859462405040147	0.19032302781664936	0.19466247052764038	0.19882265915074193	0.203408576232581
nH3K4_A_R3 - illumina_universal_adapter	0.019381023072642122	0.01951939306126165	0.019583965722617433	0.019648538383973214	0.0197407850430529	0.019786908372592744	0.019888379697580397	0.020109771679371644	0.020192793672543362	0.021059912267892417	0.02116138359288007	0.021272079583775694	0.021622616888278504	0.02183478420416178	0.021954704860965374	0.022019277522321155	0.02252663414725943	0.02260043147452318	0.02272957679723474	0.022784924792682553	0.02286794678585427	0.02299709210856583	0.023126237431277393	0.023319955415344734	0.023578246060767857	0.024048704022074256	0.02498039527877909	0.02615192784909111	0.027526403069378435	0.029140719603272948	0.03143766141435714	0.03424195985037961	0.03796872487719894	0.04259028249709123	0.04994234122574224	0.060873570326685084	0.07941514880170206	0.10315943884881336	0.12805681213442072
nH3K4_A_R3 - polya	0.00687237610143664	0.012075087673530957	0.015580460718559041	0.019768459040776804	0.02532170791737393	0.03165905339614839	0.038808169474824086	0.04569899490807666	0.05263594367086909	0.06003412572905994	0.0663437972101105	0.07310547732065151	0.08029149206295909	0.08741293414391088	0.09442368023396705	0.10151744831719493	0.10705224786197612	0.11304828070215574	0.11891516821962379	0.12511414370977872	0.132982783729276	0.13992895715797637	0.14632165063219865	0.1528065907655006	0.15972509019647707	0.1697246280407151	0.17482586828782176	0.18008392785536387	0.185932366041016	0.19147639025170515	0.1971403351191979	0.20268435932988707	0.20830218086783997	0.2139753504012407	0.21883674933474015	0.22398411291138667	0.22943589046299612	0.2350906106645809	0.24026564823895133
nH3K4_A_R3 - polyg	0.5516811446260648	0.5557215482937551	0.5569484288595149	0.5584520494025138	0.5593745159933107	0.5604076785750032	0.5612747971703522	0.5619943211111738	0.5629536863656025	0.5640145229450189	0.5646879235563006	0.5656934121402691	0.5666804513924218	0.567482997326415	0.5680733759445251	0.5688205738830705	0.5694294018329965	0.570148925773818	0.571052943032799	0.5717263436440807	0.5723536209258225	0.5729532242098405	0.5737188714802018	0.5744845187505633	0.5753055140163725	0.5760527119549179	0.5770305265411626	0.5778884204706037	0.5787555390659528	0.5795765343317619	0.580452877593019	0.5813937935156318	0.5823900574336924	0.5833401980222132	0.5844932812607092	0.585461871181046	0.5864120117695667	0.5874728483489832	0.5886259315874792
nH3K4_N_R1 - illumina_universal_adapter	0.044291110725197015	0.04456266873086959	0.044807070935974906	0.04500395049008752	0.045241563745051026	0.04534339799717824	0.04558101125214174	0.04605623776206875	0.04628027311674863	0.048079344904329434	0.0482015460068821	0.04837805871056927	0.049253833278863325	0.04953218023467771	0.0496204365865213	0.04978337138992484	0.05064556805793527	0.05072703545963704	0.050930703963891474	0.050991804515167806	0.051120794567862275	0.05129051832140764	0.05151455367608751	0.051752166931051016	0.05205088073729085	0.05247179564608334	0.05325252491239199	0.054386279586075	0.05558113481103433	0.0570339701413826	0.05859542867399991	0.060666058467253293	0.06322549267071732	0.06706124950084244	0.07230231901032314	0.07964117411362448	0.09030661478641487	0.10226874493629182	0.11429197563744507
nH3K4_N_R1 - polya	0.004901622002389982	0.008533710328260675	0.011446169939099044	0.014718443907453575	0.01838447698403334	0.02232206806628568	0.026035623793858147	0.03021082813107399	0.034277409266020804	0.03836435725139306	0.042254425682652696	0.04597477036036698	0.04998025094403746	0.05388389727558073	0.05733947289776425	0.060944405423067685	0.06442713684581847	0.06797096881984557	0.07112104168564744	0.07463771785910729	0.078561731041076	0.0821938193669467	0.08575122924125743	0.08966166452294251	0.09412200476611456	0.10222122228529912	0.10577184320946803	0.10939714258519691	0.11295455245950764	0.11635581648055665	0.11961451254862755	0.12313797767222921	0.1265256637929946	0.13004912891659626	0.1336608503920415	0.13721826026635223	0.14089787124321562	0.14393253195660666	0.14775471088644815
nH3K4_N_R1 - polyg	1.6030680080364876	1.6083633891471028	1.609456410119935	1.6107802553975887	1.6116763968163081	1.612640427736446	1.6134279459528964	1.614174730468496	1.6150640829370737	1.6159398575053676	1.6171211348300434	1.6185739701603916	1.6201761623938598	1.6208822132086085	1.6214185402698118	1.6220974352839934	1.6226405512953386	1.6233669689605126	1.624045863974694	1.624636502637032	1.625145673897668	1.6257091567594386	1.6263405291226274	1.6269651125356743	1.6276507964999976	1.6282821688631863	1.6289203301765167	1.6296603257419746	1.630223808603745	1.630923070468352	1.631690221834377	1.632423428449693	1.6332041577160017	1.6339373643313175	1.6347859830990443	1.635566712365353	1.6365578990860579	1.6374540405047775	1.6380989907682497
nH3K4_N_R2 - illumina_universal_adapter	0.04023144710228251	0.040605093848788895	0.04079191722204209	0.04088210781602639	0.04101095152171825	0.041114026486271736	0.041255754562532776	0.04146190449163975	0.041610074753185386	0.04330436948303331	0.04339456007701761	0.043684458414824295	0.04416762231116876	0.04447040501954462	0.04456703779881352	0.04486337832190479	0.04557201870321	0.04564932492662512	0.045919896708578024	0.046022971673131505	0.04614537319353877	0.04633219656679197	0.0465705574223219	0.04692487761297451	0.0472920821741963	0.04773015077354862	0.04844523334013843	0.049559731394372995	0.050790188783730233	0.05236852417845549	0.05410147202001098	0.05655594461344086	0.05960309825305329	0.06388070928202295	0.06954983233246469	0.07753169990007526	0.0890760959300657	0.10177364312599825	0.11583049141697992
nH3K4_N_R2 - polya	0.004135882952708627	0.007221689704028614	0.00992096533827303	0.012684662825363372	0.015738258650260396	0.01899800440426439	0.022180443934853272	0.025949122326340106	0.029376364897743514	0.03348003692402918	0.036984585718847704	0.040282984584559256	0.04381330212051615	0.04706016350395096	0.050274813960962804	0.05341860037984413	0.056439985278318186	0.05927454680353905	0.06232814262843608	0.06549125560317118	0.068738116986606	0.07196565181418701	0.07499347889794566	0.07789246227601246	0.08063039102196444	0.08376773525556117	0.08670537174533552	0.08938532082372616	0.0922456510900854	0.09518972976514434	0.09815957718134165	0.10097481215070873	0.10393821738162147	0.10694671790952634	0.10972329976718587	0.11262228314525266	0.11528934785307411	0.1183751546043941	0.12134500202059141
nH3K4_N_R3 - illumina_universal_adapter	0.04450181275405211	0.04478978535727622	0.0450174846249418	0.04517151648248028	0.0453121542654502	0.04539251871286158	0.04567379427880141	0.04614258688870113	0.04634349800722959	0.04815169807398565	0.04827224474510272	0.04847985290091546	0.04900891884637371	0.04931028552416639	0.049363861822440645	0.04953128775454769	0.05032153815409293	0.05044878186249429	0.05062960186916989	0.05077693668942409	0.05092427150967829	0.05112518262820674	0.051279214485745225	0.05155379301440077	0.05193552413960483	0.052411013786788835	0.053040535291511315	0.05423930496539775	0.05549165093755843	0.05691142284182616	0.058625864386602285	0.06084928076498382	0.06352809567869651	0.06800171658459671	0.07378125976093185	0.08159000523440434	0.09319597084806458	0.10636904318624675	0.11978320886666306
nH3K4_N_R3 - polya	0.005411206125699639	0.008900362550810422	0.012108243409981371	0.015590702797807872	0.020050929629139506	0.024718764616283872	0.02891780699352852	0.033699491614505674	0.03815302140855303	0.04304855566336297	0.047194021742333364	0.05170112783465497	0.055652379832381194	0.059764360724930174	0.06368212753623499	0.06763337953396122	0.0710086863252392	0.07463848053331991	0.07828836585325345	0.08236686155938103	0.0864453572655086	0.0905104588970676	0.09460904571504802	0.09884827031599837	0.10379738086908256	0.11230261822012036	0.11601947391289673	0.11962247997184029	0.12357373196956652	0.12715664691665723	0.13096726113141355	0.1342086271770059	0.13776475397495952	0.1409927259459833	0.14451536755751548	0.14819204102658617	0.15211650487517525	0.15596060427635297	0.1595100340370223
nH3K4_N_R3 - polyg	0.908265590568857	0.9129401225932857	0.9139848604096337	0.9151434478598144	0.916060941967761	0.9168913745910119	0.9176012605431458	0.9183982079799753	0.9194228546844704	0.9203604399042699	0.9213582984596278	0.9224967947979558	0.9236486852108522	0.9243049948647118	0.9250148808168457	0.9255640378741568	0.9262136504907321	0.926736019398906	0.9273186616426385	0.9278678186999497	0.9285107342792407	0.9292139231940904	0.92982335358696	0.9305332395390938	0.931202943267522	0.9318257677349602	0.9324351981278298	0.9330915077816895	0.933794696696539	0.9345380678350943	0.9353082271227867	0.9360181130749206	0.9368418486608873	0.9375115523893154	0.9384223494599777	0.9391054472629744	0.940022941370921	0.9408935562178776	0.9416905036547072
nIgG_A_R1 - illumina_universal_adapter	0.03599495384530135	0.03626940025748301	0.036462166189848697	0.036635328807058554	0.036893439123277014	0.0370437312061384	0.037220161042540896	0.03753708130422685	0.037684106167895595	0.03913148427023457	0.03932425020260026	0.03952028335415859	0.04006264174013662	0.04036976034424467	0.04047757857760175	0.04070628392108646	0.041362994978806855	0.04161783807583268	0.04174852684353823	0.04186287951528059	0.04200663715975669	0.04223207528404877	0.04248038394268932	0.04280057142356791	0.043094621150905406	0.04379707327732274	0.04478050625430701	0.04639777975466321	0.04843979175006244	0.05090000780211943	0.053794764006797384	0.05727435244695768	0.06218825011268639	0.0692585124455567	0.07953391680640563	0.09476242546329496	0.11797275060780078	0.14652497913227103	0.1775080187360645
nIgG_A_R1 - polya	0.005910399519483539	0.01027540436084894	0.013078678428133005	0.016515793018788992	0.021400285711783956	0.0267715940644821	0.03244675380209565	0.03868387524084306	0.04435576775926397	0.050047263592840716	0.0555231229597033	0.061325704245829754	0.06759876509569619	0.07347322520406072	0.07886086965272204	0.08386951667503728	0.08846649407908004	0.09321049634679153	0.09806558406705275	0.10351203846118158	0.10952698899482956	0.11509433049908603	0.12078255911347013	0.1264609860702763	0.1327471157969133	0.14210443156463076	0.1466916073110956	0.151210171454515	0.15590843265352958	0.160426996796949	0.16504031029695493	0.1697124337424284	0.17426693729696682	0.17924291212735569	0.18374514017481192	0.18797945624847176	0.19293256054451213	0.19709826501512656	0.20177365567979266
nIgG_A_R1 - polyg	0.7671528680891616	0.7719850852750744	0.7730861381429937	0.7745139129301768	0.775588828044555	0.7766049332134656	0.777532823464175	0.7785619975098562	0.7795323616100699	0.7805157945870542	0.7815613047286986	0.7828159168986719	0.7840247879999482	0.7848219894829521	0.7855473121437179	0.7863575825034923	0.7871057756986066	0.7877853572906754	0.7884780077595149	0.7891869943243175	0.7898208348476894	0.7905298214124921	0.7911865324702124	0.7920752160906102	0.792800538751376	0.7937120929061222	0.7945975093073273	0.7953914435711386	0.7962572566571878	0.7971492074967782	0.7979790811717085	0.7988122220658314	0.7997727845084671	0.8007202780743323	0.8017494521200136	0.8027328850969978	0.803843739622495	0.8049513269287996	0.8059118893714354
nIgG_N_R1 - illumina_universal_adapter	0.04520276390963646	0.04552962353807705	0.04574881175950191	0.046248714720646344	0.04639484020159625	0.04654096568254616	0.046737081459610516	0.04723698442075494	0.04754846241962185	0.04943655744979042	0.04960960078249426	0.049940305818328264	0.05077475922270012	0.05127081677645112	0.05149000499787599	0.051932226848119135	0.05301278632566978	0.05460863039393853	0.05483550943015023	0.05498932572588698	0.055177750688164495	0.05541616594655645	0.05571226231584969	0.056042967351683695	0.05645827135017291	0.057081227347906736	0.05815794141806396	0.05979608496766032	0.06154189992427239	0.06339154088050677	0.06547959709513311	0.06817138227052617	0.07170146625768452	0.07669665046173536	0.08340688636325094	0.09310500380945283	0.10655239346423792	0.12293382896020146	0.13924989253047687
nIgG_N_R1 - polya	0.003806953319484483	0.006721772123695835	0.009298195077286344	0.01213995114102274	0.01552390964723117	0.018973240079127717	0.022541778140220244	0.026298741163590284	0.02957118285538957	0.03322431987913731	0.036839002828950855	0.04004607259506203	0.04338388621254943	0.04685628908880649	0.049874933892640146	0.052943568992588244	0.05599682246296267	0.059126984081205466	0.06225714569944826	0.06546421546555943	0.06867128523167061	0.07186681877560153	0.0747239564689116	0.0776695385322703	0.08052667622558037	0.08327998791926813	0.08596023687248094	0.08856742308521881	0.09157837707426562	0.0942317081757245	0.09703501016552671	0.09962296934129748	0.10229937288711688	0.10488733206288764	0.10743683716472421	0.10970562752684124	0.11205901685161346	0.11445086025031988	0.11686962150078022
